stage,trial,time,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,event
0,0,0,0,0,0,0,0,0,1,
1,1,0.01999999,0,0,0,0,-0.7071068,0,0.7071067,StageStart
1,1,0.02799999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.03599999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.04399999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.05199999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.05999999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.068,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.07599999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.08399999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.09199999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.09999999,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.108,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.116,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.124,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.132,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.14,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.148,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.156,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.164,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.172,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.18,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.188,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.196,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.204,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.212,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.22,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.228,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.236,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.244,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.252,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.26,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.268,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.276,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.284,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.292,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.3,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.308,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.316,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.324,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.332,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.34,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.348,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.356,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.364,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.372,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.38,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.388,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.396,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.404,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.412,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.42,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.428,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.436,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.444,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.452,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.46,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.468,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.476,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.484,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.492,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.5,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.508,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.516,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.524,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.532,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.54,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.548,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.556,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.564,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.572,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.58,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.588,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.596,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.604,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.612,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.62,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.628,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.636,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.644,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.652,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.66,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.668,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.676,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.684,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.692,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.7,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.708,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.716,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.724,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.732,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.74,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.748,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.756,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.764,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.772,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.78,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.788,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.796,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.804,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.812,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.82,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.828,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.836,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.844,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.852,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.86,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.868,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.876,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.884,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.892,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.9,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.908,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.916,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.924,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.932,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.94,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.948,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.956,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.964,0,0,0,0,-0.7071068,0,0.7071067,
1,1,0.972,0,0,0,0,-0.7071068,0,0.7071067,
